"scenario_id","source_type","target_type","year","total","source_id","target_id"
44,"Sector","EnergyUtilization",2030,1.304366,2,2
44,"Sector","EnergyUtilization",2031,1.304366,2,2
44,"Sector","EnergyUtilization",2032,1.333046,2,2
44,"Sector","EnergyUtilization",2033,1.333046,2,2
44,"Sector","EnergyUtilization",2034,1.333046,2,2
44,"Sector","EnergyUtilization",2035,1.333046,2,2
44,"Sector","EnergyUtilization",2036,1.333046,2,2
44,"Sector","EnergyUtilization",2037,1.360713,2,2
44,"Sector","EnergyUtilization",2038,1.360713,2,2
44,"Sector","EnergyUtilization",2039,1.360713,2,2
44,"Sector","EnergyUtilization",2040,1.360713,2,2
44,"Sector","EnergyUtilization",2041,1.360713,2,2
44,"Sector","EnergyUtilization",2042,1.346412,2,2
44,"Sector","EnergyUtilization",2043,1.346412,2,2
44,"Sector","EnergyUtilization",2044,1.346412,2,2
44,"Sector","EnergyUtilization",2045,1.346412,2,2
44,"Sector","EnergyUtilization",2046,1.346412,2,2
44,"Sector","EnergyUtilization",2047,1.332111,2,2
44,"Sector","EnergyUtilization",2048,1.332111,2,2
44,"Sector","EnergyUtilization",2049,1.332111,2,2
44,"Sector","EnergyUtilization",2050,1.332111,2,2
44,"Sector","EnergyUtilization",2011,0.5468528,3,1
44,"Sector","EnergyUtilization",2012,0.5571743,3,1
44,"Sector","EnergyUtilization",2013,0.5571743,3,1
44,"Sector","EnergyUtilization",2014,0.5571743,3,1
44,"Sector","EnergyUtilization",2015,0.5571743,3,1
44,"Sector","EnergyUtilization",2016,0.5571743,3,1
44,"Sector","EnergyUtilization",2017,0.5650146,3,1
44,"Sector","EnergyUtilization",2018,0.5650146,3,1
44,"Sector","EnergyUtilization",2019,0.5650146,3,1
44,"Sector","EnergyUtilization",2020,0.5650146,3,1
44,"Sector","EnergyUtilization",2021,0.5650146,3,1
44,"Sector","EnergyUtilization",2022,0.596052,3,1
44,"Sector","EnergyUtilization",2023,0.596052,3,1
44,"Sector","EnergyUtilization",2024,0.596052,3,1
44,"Sector","EnergyUtilization",2025,0.596052,3,1
44,"Sector","EnergyUtilization",2026,0.596052,3,1
44,"Sector","EnergyUtilization",2027,0.6270895,3,1
44,"Sector","EnergyUtilization",2028,0.6270895,3,1
44,"Sector","EnergyUtilization",2029,0.6270895,3,1
44,"Sector","EnergyUtilization",2030,0.6270895,3,1
44,"Sector","EnergyUtilization",2031,0.6270895,3,1
44,"Sector","EnergyUtilization",2032,0.658127,3,1
44,"Sector","EnergyUtilization",2033,0.658127,3,1
44,"Sector","EnergyUtilization",2034,0.658127,3,1
44,"Sector","EnergyUtilization",2035,0.658127,3,1
44,"Sector","EnergyUtilization",2036,0.658127,3,1
44,"Sector","EnergyUtilization",2037,0.6891644,3,1
44,"Sector","EnergyUtilization",2038,0.6891644,3,1
44,"Sector","EnergyUtilization",2039,0.6891644,3,1
44,"Sector","EnergyUtilization",2040,0.6891644,3,1
44,"Sector","EnergyUtilization",2041,0.6891644,3,1
44,"Sector","EnergyUtilization",2042,0.6891644,3,1
44,"Sector","EnergyUtilization",2043,0.6891644,3,1
44,"Sector","EnergyUtilization",2044,0.6891644,3,1
44,"Sector","EnergyUtilization",2045,0.6891644,3,1
44,"Sector","EnergyUtilization",2046,0.6891644,3,1
44,"Sector","EnergyUtilization",2047,0.6891644,3,1
44,"Sector","EnergyUtilization",2048,0.6891644,3,1
44,"Sector","EnergyUtilization",2049,0.6891644,3,1
44,"Sector","EnergyUtilization",2050,0.6891644,3,1
44,"Sector","EnergyUtilization",2011,0.285943,3,2
44,"Sector","EnergyUtilization",2012,0.29134,3,2
44,"Sector","EnergyUtilization",2013,0.29134,3,2
44,"Sector","EnergyUtilization",2014,0.29134,3,2
44,"Sector","EnergyUtilization",2015,0.29134,3,2
44,"Sector","EnergyUtilization",2016,0.29134,3,2
44,"Sector","EnergyUtilization",2017,0.2954396,3,2
44,"Sector","EnergyUtilization",2018,0.2954396,3,2
44,"Sector","EnergyUtilization",2019,0.2954396,3,2
44,"Sector","EnergyUtilization",2020,0.2954396,3,2
44,"Sector","EnergyUtilization",2021,0.2954396,3,2
44,"Sector","EnergyUtilization",2022,0.3116684,3,2
44,"Sector","EnergyUtilization",2023,0.3116684,3,2
44,"Sector","EnergyUtilization",2024,0.3116684,3,2
44,"Sector","EnergyUtilization",2025,0.3116684,3,2
44,"Sector","EnergyUtilization",2026,0.3116684,3,2
44,"Sector","EnergyUtilization",2027,0.3278972,3,2
44,"Sector","EnergyUtilization",2028,0.3278972,3,2
44,"Sector","EnergyUtilization",2029,0.3278972,3,2
44,"Sector","EnergyUtilization",2030,0.3278972,3,2
44,"Sector","EnergyUtilization",2031,0.3278972,3,2
44,"Sector","EnergyUtilization",2032,0.344126,3,2
44,"Sector","EnergyUtilization",2033,0.344126,3,2
44,"Sector","EnergyUtilization",2034,0.344126,3,2
44,"Sector","EnergyUtilization",2035,0.344126,3,2
44,"Sector","EnergyUtilization",2036,0.344126,3,2
44,"Sector","EnergyUtilization",2037,0.3603548,3,2
44,"Sector","EnergyUtilization",2038,0.3603548,3,2
44,"Sector","EnergyUtilization",2039,0.3603548,3,2
44,"Sector","EnergyUtilization",2040,0.3603548,3,2
44,"Sector","EnergyUtilization",2041,0.3603548,3,2
44,"Sector","EnergyUtilization",2042,0.3603548,3,2
44,"Sector","EnergyUtilization",2043,0.3603548,3,2
44,"Sector","EnergyUtilization",2044,0.3603548,3,2
44,"Sector","EnergyUtilization",2045,0.3603548,3,2
44,"Sector","EnergyUtilization",2046,0.3603548,3,2
44,"Sector","EnergyUtilization",2047,0.3603548,3,2
44,"Sector","EnergyUtilization",2048,0.3603548,3,2
44,"Sector","EnergyUtilization",2049,0.3603548,3,2
44,"Sector","EnergyUtilization",2050,0.3603548,3,2
44,"Sector","EnergyUtilization",2011,0.01661037,6,2
44,"Sector","EnergyUtilization",2012,0.0176746,6,2
44,"Sector","EnergyUtilization",2013,0.0176746,6,2
44,"Sector","EnergyUtilization",2014,0.0176746,6,2
44,"Sector","EnergyUtilization",2015,0.0176746,6,2
44,"Sector","EnergyUtilization",2016,0.0176746,6,2
44,"Sector","EnergyUtilization",2017,0.01788845,6,2
44,"Sector","EnergyUtilization",2018,0.01788845,6,2
44,"Sector","EnergyUtilization",2019,0.01788845,6,2
44,"Sector","EnergyUtilization",2020,0.01788845,6,2
44,"Sector","EnergyUtilization",2021,0.01788845,6,2
44,"Sector","EnergyUtilization",2022,0.02626424,6,2
44,"Sector","EnergyUtilization",2023,0.02626424,6,2
44,"Sector","EnergyUtilization",2024,0.02626424,6,2
44,"Sector","EnergyUtilization",2025,0.02626424,6,2
44,"Sector","EnergyUtilization",2026,0.02626424,6,2
44,"Sector","EnergyUtilization",2027,0.03464002,6,2
44,"Sector","EnergyUtilization",2028,0.03464002,6,2
44,"Sector","EnergyUtilization",2029,0.03464002,6,2
44,"Sector","EnergyUtilization",2030,0.03464002,6,2
44,"Sector","EnergyUtilization",2031,0.03464002,6,2
44,"Sector","EnergyUtilization",2032,0.04301581,6,2
44,"Sector","EnergyUtilization",2033,0.04301581,6,2
44,"Sector","EnergyUtilization",2034,0.04301581,6,2
44,"Sector","EnergyUtilization",2035,0.04301581,6,2
44,"Sector","EnergyUtilization",2036,0.04301581,6,2
44,"Sector","EnergyUtilization",2037,0.0513916,6,2
44,"Sector","EnergyUtilization",2038,0.0513916,6,2
44,"Sector","EnergyUtilization",2039,0.0513916,6,2
44,"Sector","EnergyUtilization",2040,0.0513916,6,2
44,"Sector","EnergyUtilization",2041,0.0513916,6,2
44,"Sector","EnergyUtilization",2042,0.0513916,6,2
44,"Sector","EnergyUtilization",2043,0.0513916,6,2
44,"Sector","EnergyUtilization",2044,0.0513916,6,2
44,"Sector","EnergyUtilization",2045,0.0513916,6,2
44,"Sector","EnergyUtilization",2046,0.0513916,6,2
44,"Sector","EnergyUtilization",2047,0.0513916,6,2
44,"Sector","EnergyUtilization",2048,0.0513916,6,2
44,"Sector","EnergyUtilization",2049,0.0513916,6,2
44,"Sector","EnergyUtilization",2050,0.0513916,6,2
44,"FuelType","Sector",2012,0.3130429,5,5
44,"FuelType","Sector",2013,0.3130429,5,5
44,"FuelType","Sector",2014,0.3130429,5,5
44,"FuelType","Sector",2015,0.3130429,5,5
44,"FuelType","Sector",2016,0.3130429,5,5
44,"FuelType","Sector",2017,0.3130429,5,5
44,"FuelType","Sector",2018,0.3130429,5,5
44,"FuelType","Sector",2019,0.3130429,5,5
44,"FuelType","Sector",2020,0.3130429,5,5
44,"FuelType","Sector",2021,0.3130429,5,5
44,"FuelType","Sector",2022,0.3130429,5,5
44,"FuelType","Sector",2023,0.3130429,5,5
44,"FuelType","Sector",2024,0.3130429,5,5
44,"FuelType","Sector",2025,0.3130429,5,5
44,"FuelType","Sector",2026,0.3130429,5,5
44,"FuelType","Sector",2027,0.3130429,5,5
44,"FuelType","Sector",2028,0.3130429,5,5
44,"FuelType","Sector",2029,0.3130429,5,5
44,"FuelType","Sector",2030,0.3130429,5,5
44,"FuelType","Sector",2031,0.3130429,5,5
44,"FuelType","Sector",2032,0.3130429,5,5
44,"FuelType","Sector",2033,0.3130429,5,5
44,"FuelType","Sector",2034,0.3130429,5,5
44,"FuelType","Sector",2035,0.3130429,5,5
44,"FuelType","Sector",2036,0.3130429,5,5
44,"FuelType","Sector",2037,0.3130429,5,5
44,"FuelType","Sector",2038,0.3130429,5,5
44,"FuelType","Sector",2039,0.3130429,5,5
44,"FuelType","Sector",2040,0.3130429,5,5
44,"FuelType","Sector",2041,0.3130429,5,5
44,"FuelType","Sector",2042,0.3130429,5,5
44,"FuelType","Sector",2043,0.3130429,5,5
44,"FuelType","Sector",2044,0.3130429,5,5
44,"FuelType","Sector",2045,0.3130429,5,5
44,"FuelType","Sector",2046,0.3130429,5,5
44,"FuelType","Sector",2047,0.3130429,5,5
44,"FuelType","Sector",2048,0.3130429,5,5
44,"FuelType","Sector",2049,0.3130429,5,5
44,"FuelType","Sector",2050,0.3130429,5,5
44,"Sector","Sector",2012,0.08739565,5,1
44,"Sector","Sector",2013,0.08587534,5,1
44,"Sector","Sector",2014,0.08429044,5,1
44,"Sector","Sector",2015,0.08269554,5,1
44,"Sector","Sector",2016,0.08173689,5,1
44,"Sector","Sector",2017,0.08056618,5,1
44,"Sector","Sector",2018,0.07952099,5,1
44,"Sector","Sector",2019,0.07861996,5,1
44,"Sector","Sector",2020,0.07821671,5,1
44,"Sector","Sector",2021,0.07845886,5,1
44,"Sector","Sector",2022,0.0787349,5,1
44,"Sector","Sector",2023,0.07914162,5,1
44,"Sector","Sector",2024,0.07974806,5,1
44,"Sector","Sector",2025,0.08053226,5,1
44,"Sector","Sector",2026,0.08137412,5,1
44,"Sector","Sector",2027,0.08225741,5,1
44,"Sector","Sector",2028,0.08314145,5,1
44,"Sector","Sector",2029,0.08401451,5,1
44,"Sector","Sector",2030,0.08487735,5,1
44,"Sector","Sector",2031,0.08571829,5,1
44,"Sector","Sector",2032,0.08655739,5,1
44,"Sector","Sector",2033,0.08739615,5,1
44,"Sector","Sector",2034,0.08823492,5,1
44,"Sector","Sector",2035,0.0890737,5,1
44,"Sector","Sector",2036,0.0898961,5,1
44,"Sector","Sector",2037,0.09071853,5,1
44,"Sector","Sector",2038,0.09154099,5,1
44,"Sector","Sector",2039,0.09236361,5,1
44,"Sector","Sector",2040,0.09318646,5,1
44,"Sector","Sector",2041,0.09399298,5,1
44,"Sector","Sector",2042,0.0947865,5,1
44,"Sector","Sector",2043,0.09558063,5,1
44,"Sector","Sector",2044,0.09637498,5,1
44,"Sector","Sector",2045,0.09716957,5,1
44,"Sector","Sector",2046,0.0983987,5,1
44,"Sector","Sector",2047,0.09962641,5,1
44,"Sector","Sector",2048,0.1008542,5,1
44,"Sector","Sector",2049,0.1020821,5,1
44,"Sector","Sector",2050,0.1033102,5,1
44,"Sector","Sector",2012,0.1562869,5,2
44,"Sector","Sector",2013,0.1562869,5,2
44,"Sector","Sector",2014,0.1562869,5,2
44,"Sector","Sector",2015,0.1562869,5,2
44,"Sector","Sector",2016,0.1562869,5,2
44,"Sector","Sector",2017,0.1602815,5,2
44,"Sector","Sector",2018,0.1602815,5,2
44,"Sector","Sector",2019,0.1602815,5,2
44,"Sector","Sector",2020,0.1602815,5,2
44,"Sector","Sector",2021,0.1602815,5,2
44,"Sector","Sector",2022,0.1652453,5,2
44,"Sector","Sector",2023,0.1652453,5,2
44,"Sector","Sector",2024,0.1652453,5,2
44,"Sector","Sector",2025,0.1652453,5,2
44,"Sector","Sector",2026,0.1652453,5,2
44,"Sector","Sector",2027,0.1701161,5,2
44,"Sector","Sector",2028,0.1701161,5,2
44,"Sector","Sector",2029,0.1701161,5,2
44,"Sector","Sector",2030,0.1701161,5,2
44,"Sector","Sector",2031,0.1701161,5,2
44,"Sector","Sector",2032,0.174894,5,2
44,"Sector","Sector",2033,0.174894,5,2
44,"Sector","Sector",2034,0.174894,5,2
44,"Sector","Sector",2035,0.174894,5,2
44,"Sector","Sector",2036,0.174894,5,2
44,"Sector","Sector",2037,0.179579,5,2
44,"Sector","Sector",2038,0.179579,5,2
44,"Sector","Sector",2039,0.179579,5,2
44,"Sector","Sector",2040,0.179579,5,2
44,"Sector","Sector",2041,0.179579,5,2
44,"Sector","Sector",2042,0.1782887,5,2
44,"Sector","Sector",2043,0.1782887,5,2
44,"Sector","Sector",2044,0.1782887,5,2
44,"Sector","Sector",2045,0.1782887,5,2
44,"Sector","Sector",2046,0.1782887,5,2
44,"Sector","Sector",2047,0.1769985,5,2
44,"Sector","Sector",2048,0.1769985,5,2
44,"Sector","Sector",2049,0.1769985,5,2
44,"Sector","Sector",2050,0.1769985,5,2
44,"Sector","Sector",2012,0.006840791,5,3
44,"Sector","Sector",2013,0.006840791,5,3
44,"Sector","Sector",2014,0.006840791,5,3
44,"Sector","Sector",2015,0.006840791,5,3
44,"Sector","Sector",2016,0.006840791,5,3
44,"Sector","Sector",2017,0.006937092,5,3
44,"Sector","Sector",2018,0.006937092,5,3
44,"Sector","Sector",2019,0.006937092,5,3
44,"Sector","Sector",2020,0.006937092,5,3
44,"Sector","Sector",2021,0.006937092,5,3
44,"Sector","Sector",2022,0.007317596,5,3
44,"Sector","Sector",2023,0.007317596,5,3
44,"Sector","Sector",2024,0.007317596,5,3
44,"Sector","Sector",2025,0.007317596,5,3
44,"Sector","Sector",2026,0.007317596,5,3
44,"Sector","Sector",2027,0.007698101,5,3
44,"Sector","Sector",2028,0.007698101,5,3
44,"Sector","Sector",2029,0.007698101,5,3
44,"Sector","Sector",2030,0.007698101,5,3
44,"Sector","Sector",2031,0.007698101,5,3
44,"Sector","Sector",2032,0.008078605,5,3
44,"Sector","Sector",2033,0.008078605,5,3
44,"Sector","Sector",2034,0.008078605,5,3
44,"Sector","Sector",2035,0.008078605,5,3
44,"Sector","Sector",2036,0.008078605,5,3
44,"Sector","Sector",2037,0.00845911,5,3
44,"Sector","Sector",2038,0.00845911,5,3
44,"Sector","Sector",2039,0.00845911,5,3
44,"Sector","Sector",2040,0.00845911,5,3
44,"Sector","Sector",2041,0.00845911,5,3
44,"Sector","Sector",2042,0.00845911,5,3
44,"Sector","Sector",2043,0.00845911,5,3
44,"Sector","Sector",2044,0.00845911,5,3
44,"Sector","Sector",2045,0.00845911,5,3
44,"Sector","Sector",2046,0.00845911,5,3
44,"Sector","Sector",2047,0.00845911,5,3
44,"Sector","Sector",2048,0.00845911,5,3
44,"Sector","Sector",2049,0.00845911,5,3
44,"Sector","Sector",2050,0.00845911,5,3
44,"Sector","Sector",2012,0.0001426527,5,6
44,"Sector","Sector",2013,0.0001426527,5,6
44,"Sector","Sector",2014,0.0001426527,5,6
44,"Sector","Sector",2015,0.0001426527,5,6
44,"Sector","Sector",2016,0.0001426527,5,6
44,"Sector","Sector",2017,0.0001443787,5,6
44,"Sector","Sector",2018,0.0001443787,5,6
44,"Sector","Sector",2019,0.0001443787,5,6
44,"Sector","Sector",2020,0.0001443787,5,6
44,"Sector","Sector",2021,0.0001443787,5,6
44,"Sector","Sector",2022,0.0002119802,5,6
44,"Sector","Sector",2023,0.0002119802,5,6
44,"Sector","Sector",2024,0.0002119802,5,6
44,"Sector","Sector",2025,0.0002119802,5,6
44,"Sector","Sector",2026,0.0002119802,5,6
44,"Sector","Sector",2027,0.0002795816,5,6
44,"Sector","Sector",2028,0.0002795816,5,6
44,"Sector","Sector",2029,0.0002795816,5,6
44,"Sector","Sector",2030,0.0002795816,5,6
44,"Sector","Sector",2031,0.0002795816,5,6
44,"Sector","Sector",2032,0.0003471831,5,6
44,"Sector","Sector",2033,0.0003471831,5,6
44,"Sector","Sector",2034,0.0003471831,5,6
44,"Sector","Sector",2035,0.0003471831,5,6
44,"Sector","Sector",2036,0.0003471831,5,6
44,"Sector","Sector",2037,0.0004147846,5,6
44,"Sector","Sector",2038,0.0004147846,5,6
44,"Sector","Sector",2039,0.0004147846,5,6
44,"Sector","Sector",2040,0.0004147846,5,6
44,"Sector","Sector",2041,0.0004147846,5,6
44,"Sector","Sector",2042,0.0004147846,5,6
44,"Sector","Sector",2043,0.0004147846,5,6
44,"Sector","Sector",2044,0.0004147846,5,6
44,"Sector","Sector",2045,0.0004147846,5,6
44,"Sector","Sector",2046,0.0004147846,5,6
44,"Sector","Sector",2047,0.0004147846,5,6
44,"Sector","Sector",2048,0.0004147846,5,6
44,"Sector","Sector",2049,0.0004147846,5,6
44,"Sector","Sector",2050,0.0004147846,5,6
44,"Sector","EnergyUtilization",2012,0.3130429,5,2
44,"Sector","EnergyUtilization",2013,0.3130429,5,2
44,"Sector","EnergyUtilization",2014,0.3130429,5,2
44,"Sector","EnergyUtilization",2015,0.3130429,5,2
44,"Sector","EnergyUtilization",2016,0.3130429,5,2
44,"Sector","EnergyUtilization",2017,0.3130429,5,2
44,"Sector","EnergyUtilization",2018,0.3130429,5,2
44,"Sector","EnergyUtilization",2019,0.3130429,5,2
44,"Sector","EnergyUtilization",2020,0.3130429,5,2
44,"Sector","EnergyUtilization",2021,0.3130429,5,2
44,"Sector","EnergyUtilization",2022,0.3130429,5,2
44,"Sector","EnergyUtilization",2023,0.3130429,5,2
44,"Sector","EnergyUtilization",2024,0.3130429,5,2
44,"Sector","EnergyUtilization",2025,0.3130429,5,2
44,"Sector","EnergyUtilization",2026,0.3130429,5,2
44,"Sector","EnergyUtilization",2027,0.3130429,5,2
44,"Sector","EnergyUtilization",2028,0.3130429,5,2
44,"Sector","EnergyUtilization",2029,0.3130429,5,2
44,"Sector","EnergyUtilization",2030,0.3130429,5,2
44,"Sector","EnergyUtilization",2031,0.3130429,5,2
44,"Sector","EnergyUtilization",2032,0.3130429,5,2
44,"Sector","EnergyUtilization",2033,0.3130429,5,2
44,"Sector","EnergyUtilization",2034,0.3130429,5,2
44,"Sector","EnergyUtilization",2035,0.3130429,5,2
44,"Sector","EnergyUtilization",2036,0.3130429,5,2
44,"Sector","EnergyUtilization",2037,0.3130429,5,2
44,"Sector","EnergyUtilization",2038,0.3130429,5,2
44,"Sector","EnergyUtilization",2039,0.3130429,5,2
44,"Sector","EnergyUtilization",2040,0.3130429,5,2
44,"Sector","EnergyUtilization",2041,0.3130429,5,2
44,"Sector","EnergyUtilization",2042,0.3130429,5,2
44,"Sector","EnergyUtilization",2043,0.3130429,5,2
44,"Sector","EnergyUtilization",2044,0.3130429,5,2
44,"Sector","EnergyUtilization",2045,0.3130429,5,2
44,"Sector","EnergyUtilization",2046,0.3130429,5,2
44,"Sector","EnergyUtilization",2047,0.3130429,5,2
44,"Sector","EnergyUtilization",2048,0.3130429,5,2
44,"Sector","EnergyUtilization",2049,0.3130429,5,2
44,"Sector","EnergyUtilization",2050,0.3130429,5,2
45,"FuelType","Sector",2011,0.2211428,1,1
45,"FuelType","Sector",2012,0.2265837,1,1
45,"FuelType","Sector",2013,0.2558649,1,1
45,"FuelType","Sector",2014,0.2848417,1,1
45,"FuelType","Sector",2015,0.3135152,1,1
45,"FuelType","Sector",2016,0.3445521,1,1
45,"FuelType","Sector",2017,0.3693436,1,1
45,"FuelType","Sector",2018,0.3909167,1,1
45,"FuelType","Sector",2019,0.4100016,1,1
45,"FuelType","Sector",2020,0.4252671,1,1
45,"FuelType","Sector",2021,0.4411595,1,1
45,"FuelType","Sector",2022,0.4558994,1,1
45,"FuelType","Sector",2023,0.4670878,1,1
45,"FuelType","Sector",2024,0.4732696,1,1
45,"FuelType","Sector",2025,0.4751275,1,1
45,"FuelType","Sector",2026,0.4724647,1,1
45,"FuelType","Sector",2027,0.4688512,1,1
45,"FuelType","Sector",2028,0.4650024,1,1
45,"FuelType","Sector",2029,0.4611159,1,1
45,"FuelType","Sector",2030,0.4572315,1,1
45,"FuelType","Sector",2031,0.4529242,1,1
45,"FuelType","Sector",2032,0.4486307,1,1
45,"FuelType","Sector",2033,0.4443487,1,1
45,"FuelType","Sector",2034,0.4400801,1,1
45,"FuelType","Sector",2035,0.4358257,1,1
45,"FuelType","Sector",2036,0.4311521,1,1
45,"FuelType","Sector",2037,0.4264943,1,1
45,"FuelType","Sector",2038,0.4218536,1,1
45,"FuelType","Sector",2039,0.4172212,1,1
45,"FuelType","Sector",2040,0.4125986,1,1
45,"FuelType","Sector",2041,0.4075609,1,1
45,"FuelType","Sector",2042,0.4023779,1,1
45,"FuelType","Sector",2043,0.3972234,1,1
45,"FuelType","Sector",2044,0.3920803,1,1
45,"FuelType","Sector",2045,0.3869438,1,1
45,"FuelType","Sector",2046,0.3849879,1,1
45,"FuelType","Sector",2047,0.3830473,1,1
45,"FuelType","Sector",2048,0.3811091,1,1
45,"FuelType","Sector",2049,0.3791768,1,1
45,"FuelType","Sector",2050,0.377253,1,1
45,"FuelType","Sector",2011,1.633391,1,2
45,"FuelType","Sector",2012,1.556701,1,2
45,"FuelType","Sector",2013,1.556701,1,2
45,"FuelType","Sector",2014,1.556701,1,2
45,"FuelType","Sector",2015,1.556701,1,2
45,"FuelType","Sector",2016,1.556701,1,2
45,"FuelType","Sector",2017,1.495318,1,2
45,"FuelType","Sector",2018,1.495318,1,2
45,"FuelType","Sector",2019,1.495318,1,2
45,"FuelType","Sector",2020,1.495318,1,2
45,"FuelType","Sector",2021,1.495318,1,2
45,"FuelType","Sector",2022,1.437486,1,2
45,"FuelType","Sector",2023,1.437486,1,2
45,"FuelType","Sector",2024,1.437486,1,2
45,"FuelType","Sector",2025,1.437486,1,2
45,"FuelType","Sector",2026,1.437486,1,2
45,"FuelType","Sector",2027,1.373682,1,2
45,"FuelType","Sector",2028,1.373682,1,2
45,"FuelType","Sector",2029,1.373682,1,2
45,"FuelType","Sector",2030,1.373682,1,2
45,"FuelType","Sector",2031,1.373682,1,2
45,"FuelType","Sector",2032,1.303904,1,2
45,"FuelType","Sector",2033,1.303904,1,2
45,"FuelType","Sector",2034,1.303904,1,2
45,"FuelType","Sector",2035,1.303904,1,2
45,"FuelType","Sector",2036,1.303904,1,2
45,"FuelType","Sector",2037,1.228153,1,2
45,"FuelType","Sector",2038,1.228153,1,2
45,"FuelType","Sector",2039,1.228153,1,2
45,"FuelType","Sector",2040,1.228153,1,2
45,"FuelType","Sector",2041,1.228153,1,2
45,"FuelType","Sector",2042,1.122883,1,2
45,"FuelType","Sector",2043,1.122883,1,2
45,"FuelType","Sector",2044,1.122883,1,2
45,"FuelType","Sector",2045,1.122883,1,2
45,"FuelType","Sector",2046,1.122883,1,2
45,"FuelType","Sector",2047,1.017612,1,2
45,"FuelType","Sector",2048,1.017612,1,2
45,"FuelType","Sector",2049,1.017612,1,2
45,"FuelType","Sector",2050,1.017612,1,2
45,"FuelType","Sector",2011,0.1937012,1,3
45,"FuelType","Sector",2012,0.1973592,1,3
45,"FuelType","Sector",2013,0.1973592,1,3
45,"FuelType","Sector",2014,0.1973592,1,3
45,"FuelType","Sector",2015,0.1973592,1,3
45,"FuelType","Sector",2016,0.1973592,1,3
45,"FuelType","Sector",2017,0.2001375,1,3
45,"FuelType","Sector",2018,0.2001375,1,3
45,"FuelType","Sector",2019,0.2001375,1,3
45,"FuelType","Sector",2020,0.2001375,1,3
45,"FuelType","Sector",2021,0.2001375,1,3
45,"FuelType","Sector",2022,0.2111152,1,3
45,"FuelType","Sector",2023,0.2111152,1,3
45,"FuelType","Sector",2024,0.2111152,1,3
45,"FuelType","Sector",2025,0.2111152,1,3
45,"FuelType","Sector",2026,0.2111152,1,3
45,"FuelType","Sector",2027,0.2220929,1,3
45,"FuelType","Sector",2028,0.2220929,1,3
45,"FuelType","Sector",2029,0.2220929,1,3
45,"FuelType","Sector",2030,0.2220929,1,3
45,"FuelType","Sector",2031,0.2220929,1,3
45,"FuelType","Sector",2032,0.2330706,1,3
45,"FuelType","Sector",2033,0.2330706,1,3
45,"FuelType","Sector",2034,0.2330706,1,3
45,"FuelType","Sector",2035,0.2330706,1,3
45,"FuelType","Sector",2036,0.2330706,1,3
45,"FuelType","Sector",2037,0.2440482,1,3
45,"FuelType","Sector",2038,0.2440482,1,3
45,"FuelType","Sector",2039,0.2440482,1,3
45,"FuelType","Sector",2040,0.2440482,1,3
45,"FuelType","Sector",2041,0.2440482,1,3
45,"FuelType","Sector",2042,0.2440482,1,3
45,"FuelType","Sector",2043,0.2440482,1,3
45,"FuelType","Sector",2044,0.2440482,1,3
45,"FuelType","Sector",2045,0.2440482,1,3
45,"FuelType","Sector",2046,0.2440482,1,3
45,"FuelType","Sector",2047,0.2440482,1,3
45,"FuelType","Sector",2048,0.2440482,1,3
45,"FuelType","Sector",2049,0.2440482,1,3
45,"FuelType","Sector",2050,0.2440482,1,3
45,"FuelType","Sector",2011,0.003867772,1,6
45,"FuelType","Sector",2012,0.00411558,1,6
45,"FuelType","Sector",2013,0.00411558,1,6
45,"FuelType","Sector",2014,0.00411558,1,6
45,"FuelType","Sector",2015,0.00411558,1,6
45,"FuelType","Sector",2016,0.00411558,1,6
45,"FuelType","Sector",2017,0.004165375,1,6
45,"FuelType","Sector",2018,0.004165375,1,6
45,"FuelType","Sector",2019,0.004165375,1,6
45,"FuelType","Sector",2020,0.004165375,1,6
45,"FuelType","Sector",2021,0.004165375,1,6
45,"FuelType","Sector",2022,0.006115701,1,6
45,"FuelType","Sector",2023,0.006115701,1,6
45,"FuelType","Sector",2024,0.006115701,1,6
45,"FuelType","Sector",2025,0.006115701,1,6
45,"FuelType","Sector",2026,0.006115701,1,6
45,"FuelType","Sector",2027,0.008066027,1,6
45,"FuelType","Sector",2028,0.008066027,1,6
45,"FuelType","Sector",2029,0.008066027,1,6
45,"FuelType","Sector",2030,0.008066027,1,6
45,"FuelType","Sector",2031,0.008066027,1,6
45,"FuelType","Sector",2032,0.01001635,1,6
45,"FuelType","Sector",2033,0.01001635,1,6
45,"FuelType","Sector",2034,0.01001635,1,6
45,"FuelType","Sector",2035,0.01001635,1,6
45,"FuelType","Sector",2036,0.01001635,1,6
45,"FuelType","Sector",2037,0.01196668,1,6
45,"FuelType","Sector",2038,0.01196668,1,6
45,"FuelType","Sector",2039,0.01196668,1,6
45,"FuelType","Sector",2040,0.01196668,1,6
45,"FuelType","Sector",2041,0.01196668,1,6
45,"FuelType","Sector",2042,0.01196668,1,6
45,"FuelType","Sector",2043,0.01196668,1,6
45,"FuelType","Sector",2044,0.01196668,1,6
45,"FuelType","Sector",2045,0.01196668,1,6
45,"FuelType","Sector",2046,0.01196668,1,6
45,"FuelType","Sector",2047,0.01196668,1,6
45,"FuelType","Sector",2048,0.01196668,1,6
45,"FuelType","Sector",2049,0.01196668,1,6
45,"FuelType","Sector",2050,0.01196668,1,6
45,"FuelType","Sector",2011,0.06126102,2,1
45,"FuelType","Sector",2012,0.01158869,2,1
45,"FuelType","Sector",2013,0.007505235,2,1
