"scenario_id","aggStationaryEndUse_energyDet","year","total","sector_id","fuel_type_id"
10,"Lighting",2027,0.08223156,1,8
10,"Lighting",2028,0.08223156,1,8
10,"Lighting",2029,0.08223156,1,8
10,"Lighting",2030,0.08223156,1,8
10,"Lighting",2031,0.08223156,1,8
10,"Lighting",2032,0.08223156,1,8
10,"Lighting",2033,0.08223156,1,8
10,"Lighting",2034,0.08223156,1,8
10,"Lighting",2035,0.08223156,1,8
10,"Lighting",2036,0.08223156,1,8
10,"Lighting",2037,0.08223156,1,8
10,"Lighting",2038,0.08223156,1,8
10,"Lighting",2039,0.08223156,1,8
10,"Lighting",2040,0.08223156,1,8
10,"Lighting",2041,0.08223156,1,8
10,"Lighting",2042,0.08223156,1,8
10,"Lighting",2043,0.08223156,1,8
10,"Lighting",2044,0.08223156,1,8
10,"Lighting",2045,0.08223156,1,8
10,"Lighting",2046,0.08223156,1,8
10,"Lighting",2047,0.08223156,1,8
10,"Lighting",2048,0.08223156,1,8
10,"Lighting",2049,0.08223156,1,8
10,"Lighting",2050,0.08223156,1,8
10,"Lighting",2011,0,1,9
10,"Lighting",2012,0,1,9
10,"Lighting",2013,0,1,9
10,"Lighting",2014,0,1,9
10,"Lighting",2015,0,1,9
10,"Lighting",2016,0,1,9
10,"Lighting",2017,0,1,9
10,"Lighting",2018,0,1,9
10,"Lighting",2019,0,1,9
10,"Lighting",2020,0,1,9
10,"Lighting",2021,0,1,9
10,"Lighting",2022,0,1,9
10,"Lighting",2023,0,1,9
10,"Lighting",2024,0,1,9
10,"Lighting",2025,0,1,9
10,"Lighting",2026,0,1,9
10,"Lighting",2027,0,1,9
10,"Lighting",2028,0,1,9
10,"Lighting",2029,0,1,9
10,"Lighting",2030,0,1,9
10,"Lighting",2031,0,1,9
10,"Lighting",2032,0,1,9
10,"Lighting",2033,0,1,9
10,"Lighting",2034,0,1,9
10,"Lighting",2035,0,1,9
10,"Lighting",2036,0,1,9
10,"Lighting",2037,0,1,9
10,"Lighting",2038,0,1,9
10,"Lighting",2039,0,1,9
10,"Lighting",2040,0,1,9
10,"Lighting",2041,0,1,9
10,"Lighting",2042,0,1,9
10,"Lighting",2043,0,1,9
10,"Lighting",2044,0,1,9
10,"Lighting",2045,0,1,9
10,"Lighting",2046,0,1,9
10,"Lighting",2047,0,1,9
10,"Lighting",2048,0,1,9
10,"Lighting",2049,0,1,9
10,"Lighting",2050,0,1,9
10,"Major_Appliances",2011,0.0004685262,1,1
10,"Major_Appliances",2012,0.0004685262,1,1
10,"Major_Appliances",2013,0.0004685262,1,1
10,"Major_Appliances",2014,0.0004685262,1,1
10,"Major_Appliances",2015,0.0004685262,1,1
10,"Major_Appliances",2016,0.0004685262,1,1
10,"Major_Appliances",2017,0.0004685262,1,1
10,"Major_Appliances",2018,0.0004685262,1,1
10,"Major_Appliances",2019,0.0004685262,1,1
10,"Major_Appliances",2020,0.0004685262,1,1
10,"Major_Appliances",2021,0.0004685262,1,1
