"population_context_id","zone_id","year","total"
1,434,2023,6643.271
1,434,2024,6700.021
1,434,2025,6755.678
1,434,2026,6810.52
1,434,2027,6864.26
1,434,2028,6916.98
1,434,2029,6968.647
1,434,2030,7019.255
1,434,2031,7068.797
1,434,2032,7117.276
1,434,2033,7164.693
1,434,2034,7211.33
1,434,2035,7257.059
1,434,2036,7307.093
1,434,2037,7356.114
1,434,2038,7404.028
1,434,2039,7450.944
1,434,2040,7496.771
1,434,2041,7541.525
1,434,2042,7585.283
1,434,2043,7628.075
1,434,2044,7669.926
1,434,2045,7710.827
1,434,2046,7750.767
1,434,2047,7789.736
1,434,2048,7827.735
1,434,2049,7864.798
1,434,2050,7900.922
1,435,2011,20161.51
1,435,2012,20371.85
1,435,2013,20510.59
1,435,2014,20715.54
1,435,2015,20921.96
1,435,2016,21132.44
1,435,2017,21342.92
1,435,2018,21548.56
1,435,2019,21751.47
1,435,2020,21952.44
1,435,2021,22151.54
1,435,2022,22348.11
1,435,2023,22542.69
1,435,2024,22735.26
1,435,2025,22924.12
1,435,2026,23110.21
1,435,2027,23292.57
1,435,2028,23471.47
1,435,2029,23646.79
1,435,2030,23818.52
1,435,2031,23986.63
1,435,2032,24151.13
1,435,2033,24312.04
1,435,2034,24470.29
1,435,2035,24625.46
1,435,2036,24795.24
1,435,2037,24961.59
1,435,2038,25124.17
1,435,2039,25283.38
1,435,2040,25438.88
1,435,2041,25590.74
1,435,2042,25739.23
1,435,2043,25884.43
1,435,2044,26026.45
1,435,2045,26165.24
1,435,2046,26300.77
1,435,2047,26433
1,435,2048,26561.94
1,435,2049,26687.71
1,435,2050,26810.29
1,436,2011,7044.282
1,436,2012,7117.773
1,436,2013,7166.247
1,436,2014,7237.854
1,436,2015,7309.974
1,436,2016,7383.515
1,436,2017,7457.058
1,436,2018,7528.906
1,436,2019,7599.8
1,436,2020,7670.02
1,436,2021,7739.583
1,436,2022,7808.263
1,436,2023,7876.246
1,436,2024,7943.528
1,436,2025,8009.515
1,436,2026,8074.536
1,436,2027,8138.25
1,436,2028,8200.756
1,436,2029,8262.012
1,436,2030,8322.012
1,436,2031,8380.749
1,436,2032,8438.226
1,436,2033,8494.443
1,436,2034,8549.735
1,436,2035,8603.951
1,436,2036,8663.272
1,436,2037,8721.391
1,436,2038,8778.197
1,436,2039,8833.821
1,436,2040,8888.154
1,436,2041,8941.215
1,436,2042,8993.094
1,436,2043,9043.827
1,436,2044,9093.445
1,436,2045,9141.938
1,436,2046,9189.291
1,436,2047,9235.492
1,436,2048,9280.544
1,436,2049,9324.485
1,436,2050,9367.314
1,437,2011,11015.65
1,437,2012,11130.57
1,437,2013,11206.38
1,437,2014,11318.35
1,437,2015,11431.13
1,437,2016,11546.13
1,437,2017,11661.14
1,437,2018,11773.49
1,437,2019,11884.35
1,437,2020,11994.16
1,437,2021,12102.94
1,437,2022,12210.34
1,437,2023,12316.65
1,437,2024,12421.87
1,437,2025,12525.05
1,437,2026,12626.73
1,437,2027,12726.37
1,437,2028,12824.11
1,437,2029,12919.9
1,437,2030,13013.73
1,437,2031,13105.58
1,437,2032,13195.46
1,437,2033,13283.37
1,437,2034,13369.83
1,437,2035,13454.62
1,437,2036,13547.38
1,437,2037,13638.27
1,437,2038,13727.1
1,437,2039,13814.08
1,437,2040,13899.04
1,437,2041,13982.02
1,437,2042,14063.15
1,437,2043,14142.48
1,437,2044,14220.07
1,437,2045,14295.91
1,437,2046,14369.96
1,437,2047,14442.2
1,437,2048,14512.65
1,437,2049,14581.37
1,437,2050,14648.34
1,438,2011,6892.263
1,438,2012,6964.167
1,438,2013,7011.595
1,438,2014,7081.657
1,438,2015,7152.221
1,438,2016,7224.175
1,438,2017,7296.131
1,438,2018,7366.428
1,438,2019,7435.792
1,438,2020,7504.497
1,438,2021,7572.558
1,438,2022,7639.756
1,438,2023,7706.273
1,438,2024,7772.103
1,438,2025,7836.666
1,438,2026,7900.284
1,438,2027,7962.623
1,438,2028,8023.779
1,438,2029,8083.714
1,438,2030,8142.418
1,438,2031,8199.888
1,438,2032,8256.124
1,438,2033,8311.129
1,438,2034,8365.228
1,438,2035,8418.274
1,438,2036,8476.314
1,438,2037,8533.179
1,438,2038,8588.76
1,438,2039,8643.184
1,438,2040,8696.344
1,438,2041,8748.259
1,438,2042,8799.018
1,438,2043,8848.657
1,438,2044,8897.204
1,438,2045,8944.65
1,438,2046,8990.981
1,438,2047,9036.186
1,438,2048,9080.266
1,438,2049,9123.259
1,438,2050,9165.163
1,439,2011,19178.07
1,439,2012,19378.15
1,439,2013,19510.12
1,439,2014,19705.07
1,439,2015,19901.42
1,439,2016,20101.64
1,439,2017,20301.86
1,439,2018,20497.46
1,439,2019,20690.47
1,439,2020,20881.64
1,439,2021,21071.03
1,439,2022,21258.01
1,439,2023,21443.1
1,439,2024,21626.27
1,439,2025,21805.92
1,439,2026,21982.94
1,439,2027,22156.4
1,439,2028,22326.58
1,439,2029,22493.35
1,439,2030,22656.7
1,439,2031,22816.61
1,439,2032,22973.09
1,439,2033,23126.14
1,439,2034,23276.67
1,439,2035,23424.28
1,439,2036,23585.78
1,439,2037,23744.01
1,439,2038,23898.66
1,439,2039,24050.1
1,439,2040,24198.02
1,439,2041,24342.48
1,439,2042,24483.72
1,439,2043,24621.84
1,439,2044,24756.93
1,439,2045,24888.95
1,439,2046,25017.87
1,439,2047,25143.65
1,439,2048,25266.3
1,439,2049,25385.93
1,439,2050,25502.53
1,440,2011,8550.27
1,440,2012,8639.472
1,440,2013,8698.309
1,440,2014,8785.224
1,440,2015,8872.764
1,440,2016,8962.026
1,440,2017,9051.292
1,440,2018,9138.5
1,440,2019,9224.551
1,440,2020,9309.782
1,440,2021,9394.217
1,440,2022,9477.58
1,440,2023,9560.098
1,440,2024,9641.765
1,440,2025,9721.858
1,440,2026,9800.78
1,440,2027,9878.115
1,440,2028,9953.983
1,440,2029,10028.34
1,440,2030,10101.16
1,440,2031,10172.46
1,440,2032,10242.22
1,440,2033,10310.46
1,440,2034,10377.57
1,440,2035,10443.38
1,440,2036,10515.38
1,440,2037,10585.92
1,440,2038,10654.88
1,440,2039,10722.39
1,440,2040,10788.34
1,440,2041,10852.74
1,440,2042,10915.71
1,440,2043,10977.29
1,440,2044,11037.52
1,440,2045,11096.38
1,440,2046,11153.86
1,440,2047,11209.94
1,440,2048,11264.62
1,440,2049,11317.95
1,440,2050,11369.94
1,441,2011,19508.67
1,441,2012,19712.19
1,441,2013,19846.44
1,441,2014,20044.75
1,441,2015,20244.48
1,441,2016,20448.15
1,441,2017,20651.82
1,441,2018,20850.8
1,441,2019,21047.13
1,441,2020,21241.6
1,441,2021,21434.25
1,441,2022,21624.46
1,441,2023,21812.73
1,441,2024,21999.07
1,441,2025,22181.81
1,441,2026,22361.88
1,441,2027,22538.34
1,441,2028,22711.44
1,441,2029,22881.09
1,441,2030,23047.25
1,441,2031,23209.92
1,441,2032,23369.1
1,441,2033,23524.79
1,441,2034,23677.92
1,441,2035,23828.07
1,441,2036,23992.35
1,441,2037,24153.31
1,441,2038,24310.63
1,441,2039,24464.68
1,441,2040,24615.15
1,441,2041,24762.09
1,441,2042,24905.77
1,441,2043,25046.27
1,441,2044,25183.69
1,441,2045,25317.98
1,441,2046,25449.12
1,441,2047,25577.08
1,441,2048,25701.84
1,441,2049,25823.54
1,441,2050,25942.15
1,442,2011,22398.96
1,442,2012,22632.64
1,442,2013,22786.77
1,442,2014,23014.46
1,442,2015,23243.79
1,442,2016,23477.63
1,442,2017,23711.48
1,442,2018,23939.93
1,442,2019,24165.36
1,442,2020,24388.64
1,442,2021,24609.83
1,442,2022,24828.22
1,442,2023,25044.38
1,442,2024,25258.33
1,442,2025,25468.15
1,442,2026,25674.89
1,442,2027,25877.49
1,442,2028,26076.24
1,442,2029,26271.02
1,442,2030,26461.8
1,442,2031,26648.57
1,442,2032,26831.33
1,442,2033,27010.09
1,442,2034,27185.9
1,442,2035,27358.3
1,442,2036,27546.92
1,442,2037,27731.72
1,442,2038,27912.35
1,442,2039,28089.22
1,442,2040,28261.99
1,442,2041,28430.7
1,442,2042,28595.66
1,442,2043,28756.99
1,442,2044,28914.76
1,442,2045,29068.95
1,442,2046,29219.52
1,442,2047,29366.43
1,442,2048,29509.68
1,442,2049,29649.4
1,442,2050,29785.59
1,443,2011,5588.556
1,443,2012,5646.859
1,443,2013,5685.315
1,443,2014,5742.125
1,443,2015,5799.341
1,443,2016,5857.685
1,443,2017,5916.029
1,443,2018,5973.03
1,443,2019,6029.273
1,443,2020,6084.982
1,443,2021,6140.169
1,443,2022,6194.657
1,443,2023,6248.591
1,443,2024,6301.969
1,443,2025,6354.32
1,443,2026,6405.904
1,443,2027,6456.451
1,443,2028,6506.04
1,443,2029,6554.637
1,443,2030,6602.238
1,443,2031,6648.836
1,443,2032,6694.436
1,443,2033,6739.035
1,443,2034,6782.901
1,443,2035,6825.914
1,443,2036,6872.976
1,443,2037,6919.083
1,443,2038,6964.151
1,443,2039,7008.28
1,443,2040,7051.385
1,443,2041,7093.48
1,443,2042,7134.638
1,443,2043,7174.888
1,443,2044,7214.252
1,443,2045,7252.723
1,443,2046,7290.291
1,443,2047,7326.944
1,443,2048,7362.686
1,443,2049,7397.547
1,443,2050,7431.524
1,444,2011,4870.368
1,444,2012,4921.179
1,444,2013,4954.693
1,444,2014,5004.202
1,444,2015,5054.065
1,444,2016,5104.911
1,444,2017,5155.758
1,444,2018,5205.433
1,444,2019,5254.449
1,444,2020,5302.998
1,444,2021,5351.094
1,444,2022,5398.579
1,444,2023,5445.582
1,444,2024,5492.101
1,444,2025,5537.723
1,444,2026,5582.678
1,444,2027,5626.729
1,444,2028,5669.945
1,444,2029,5712.298
1,444,2030,5753.781
1,444,2031,5794.392
1,444,2032,5834.13
1,444,2033,5872.999
1,444,2034,5911.228
1,444,2035,5948.712
1,444,2036,5989.727
1,444,2037,6029.909
1,444,2038,6069.185
1,444,2039,6107.643
1,444,2040,6145.208
1,444,2041,6181.894
1,444,2042,6217.762
1,444,2043,6252.84
1,444,2044,6287.146
1,444,2045,6320.672
1,444,2046,6353.412
1,444,2047,6385.355
1,444,2048,6416.504
1,444,2049,6446.885
1,444,2050,6476.496
1,445,2011,3214.672
1,445,2012,3248.21
1,445,2013,3270.331
1,445,2014,3303.009
1,445,2015,3335.921
1,445,2016,3369.482
1,445,2017,3403.043
1,445,2018,3435.831
1,445,2019,3468.184
1,445,2020,3500.229
1,445,2021,3531.974
1,445,2022,3563.316
1,445,2023,3594.341
1,445,2024,3625.045
1,445,2025,3655.158
1,445,2026,3684.831
1,445,2027,3713.907
1,445,2028,3742.431
1,445,2029,3770.386
1,445,2030,3797.767
1,445,2031,3824.572
1,445,2032,3850.801
1,445,2033,3876.456
1,445,2034,3901.689
1,445,2035,3926.43
1,445,2036,3953.502
1,445,2037,3980.024
1,445,2038,4005.948
1,445,2039,4031.332
1,445,2040,4056.127
1,445,2041,4080.341
1,445,2042,4104.016
1,445,2043,4127.169
1,445,2044,4149.812
1,445,2045,4171.942
1,445,2046,4193.551
1,445,2047,4214.635
1,445,2048,4235.195
1,445,2049,4255.248
1,445,2050,4274.792
1,446,2011,9655.355
1,446,2012,9756.087
1,446,2013,9822.528
1,446,2014,9920.677
1,446,2015,10019.53
1,446,2016,10120.33
1,446,2017,10221.13
1,446,2018,10319.61
1,446,2019,10416.78
1,446,2020,10513.03
1,446,2021,10608.38
1,446,2022,10702.52
1,446,2023,10795.7
1,446,2024,10887.92
1,446,2025,10978.37
1,446,2026,11067.49
1,446,2027,11154.82
1,446,2028,11240.49
1,446,2029,11324.46
1,446,2030,11406.7
1,446,2031,11487.2
1,446,2032,11565.99
1,446,2033,11643.04
1,446,2034,11718.83
1,446,2035,11793.14
1,446,2036,11874.45
1,446,2037,11954.11
1,446,2038,12031.97
1,446,2039,12108.22
1,446,2040,12182.69
1,446,2041,12255.42
1,446,2042,12326.52
1,446,2043,12396.06
1,446,2044,12464.07
1,446,2045,12530.54
1,446,2046,12595.45
1,446,2047,12658.77
1,446,2048,12720.52
1,446,2049,12780.75
1,446,2050,12839.46
1,447,2011,135058.7
1,447,2012,136467.7
1,447,2013,137397.1
1,447,2014,138770
1,447,2015,140152.8
1,447,2016,141562.7
1,447,2017,142972.8
1,447,2018,144350.3
1,447,2019,145709.5
1,447,2020,147055.8
1,447,2021,148389.5
1,447,2022,149706.3
1,447,2023,151009.8
1,447,2024,152299.8
1,447,2025,153564.9
1,447,2026,154811.5
1,447,2027,156033.1
1,447,2028,157231.5
1,447,2029,158406
1,447,2030,159556.3
1,447,2031,160682.5
1,447,2032,161784.5
1,447,2033,162862.3
1,447,2034,163922.4
1,447,2035,164961.9
1,447,2036,166099.3
1,447,2037,167213.6
1,447,2038,168302.7
1,447,2039,169369.2
1,447,2040,170410.9
1,447,2041,171428.2
1,447,2042,172422.9
1,447,2043,173395.6
1,447,2044,174346.9
1,447,2045,175276.6
1,447,2046,176184.5
1,447,2047,177070.3
1,447,2048,177934.1
1,447,2049,178776.6
1,447,2050,179597.7
1,448,2011,2498.628
1,448,2012,2524.695
1,448,2013,2541.889
1,448,2014,2567.288
1,448,2015,2592.87
1,448,2016,2618.955
1,448,2017,2645.041
1,448,2018,2670.525
1,448,2019,2695.672
1,448,2020,2720.579
1,448,2021,2745.253
1,448,2022,2769.614
1,448,2023,2793.728
1,448,2024,2817.593
1,448,2025,2840.999
1,448,2026,2864.062
1,448,2027,2886.662
1,448,2028,2908.833
1,448,2029,2930.56
1,448,2030,2951.843
1,448,2031,2972.677
1,448,2032,2993.064
1,448,2033,3013.004
1,448,2034,3032.617
1,448,2035,3051.847
1,448,2036,3072.889
1,448,2037,3093.503
1,448,2038,3113.653
1,448,2039,3133.383
1,448,2040,3152.655
1,448,2041,3171.476
1,448,2042,3189.877
1,448,2043,3207.873
1,448,2044,3225.472
1,448,2045,3242.673
1,448,2046,3259.469
1,448,2047,3275.857
1,448,2048,3291.837
1,448,2049,3307.423
1,448,2050,3322.614
1,449,2011,7387.453
1,449,2012,7464.523
1,449,2013,7515.359
1,449,2014,7590.454
1,449,2015,7666.088
1,449,2016,7743.211
1,449,2017,7820.337
1,449,2018,7895.685
1,449,2019,7970.033
1,449,2020,8043.673
1,449,2021,8116.625
1,449,2022,8188.651
1,449,2023,8259.946
1,449,2024,8330.507
1,449,2025,8399.708
1,449,2026,8467.896
1,449,2027,8534.714
1,449,2028,8600.265
1,449,2029,8664.506
1,449,2030,8727.429
1,449,2031,8789.026
1,449,2032,8849.304
1,449,2033,8908.26
1,449,2034,8966.245
1,449,2035,9023.103
1,449,2036,9085.313
1,449,2037,9146.264
1,449,2038,9205.838
1,449,2039,9264.172
1,449,2040,9321.151
1,449,2041,9376.796
1,449,2042,9431.202
1,449,2043,9484.408
1,449,2044,9536.443
1,449,2045,9587.298
1,449,2046,9636.958
1,449,2047,9685.41
1,449,2048,9732.657
1,449,2049,9778.738
1,449,2050,9823.653
1,450,2011,6732.6
1,450,2012,6802.839
1,450,2013,6849.168
1,450,2014,6917.606
1,450,2015,6986.536
1,450,2016,7056.823
1,450,2017,7127.112
1,450,2018,7195.781
1,450,2019,7263.538
1,450,2020,7330.651
1,450,2021,7397.136
1,450,2022,7462.777
1,450,2023,7527.753
1,450,2024,7592.058
1,450,2025,7655.125
1,450,2026,7717.27
1,450,2027,7778.164
1,450,2028,7837.904
1,450,2029,7896.45
1,450,2030,7953.795
1,450,2031,8009.934
1,450,2032,8064.867
1,450,2033,8118.597
1,450,2034,8171.442
1,450,2035,8223.26
1,450,2036,8279.956
1,450,2037,8335.503
1,450,2038,8389.797
1,450,2039,8442.96
1,450,2040,8494.888
1,450,2041,8545.601
1,450,2042,8595.184
1,450,2043,8643.674
1,450,2044,8691.096
1,450,2045,8737.442
1,450,2046,8782.701
1,450,2047,8826.857
1,450,2048,8869.916
1,450,2049,8911.913
1,450,2050,8952.847
1,451,2011,9175.739
1,451,2012,9271.466
1,451,2013,9334.607
1,451,2014,9427.881
1,451,2015,9521.824
1,451,2016,9617.617
1,451,2017,9713.412
1,451,2018,9807
1,451,2019,9899.345
1,451,2020,9990.812
1,451,2021,10081.42
1,451,2022,10170.88
1,451,2023,10259.44
1,451,2024,10347.08
1,451,2025,10433.03
1,451,2026,10517.73
1,451,2027,10600.72
1,451,2028,10682.14
1,451,2029,10761.93
1,451,2030,10840.08
1,451,2031,10916.59
1,451,2032,10991.46
1,451,2033,11064.69
1,451,2034,11136.71
1,451,2035,11207.33
1,451,2036,11284.6
1,451,2037,11360.31
1,451,2038,11434.3
1,451,2039,11506.76
1,451,2040,11577.53
1,451,2041,11646.64
1,451,2042,11714.22
1,451,2043,11780.31
1,451,2044,11844.94
1,451,2045,11908.1
1,451,2046,11969.78
1,451,2047,12029.96
1,451,2048,12088.65
1,451,2049,12145.89
1,451,2050,12201.67
1,452,2011,5733.843
1,452,2012,5793.663
1,452,2013,5833.119
1,452,2014,5891.405
1,452,2015,5950.109
1,452,2016,6009.969
1,452,2017,6069.831
1,452,2018,6128.313
1,452,2019,6186.019
1,452,2020,6243.175
1,452,2021,6299.798
1,452,2022,6355.702
1,452,2023,6411.038
1,452,2024,6465.804
1,452,2025,6519.515
1,452,2026,6572.44
1,452,2027,6624.302
1,452,2028,6675.179
1,452,2029,6725.041
1,452,2030,6773.878
1,452,2031,6821.689
1,452,2032,6868.473
1,452,2033,6914.232
1,452,2034,6959.239
1,452,2035,7003.369
1,452,2036,7051.655
1,452,2037,7098.961
1,452,2038,7145.201
1,452,2039,7190.477
1,452,2040,7234.702
1,452,2041,7277.892
1,452,2042,7320.12
1,452,2043,7361.416
1,452,2044,7401.803
1,452,2045,7441.275
1,452,2046,7479.819
1,452,2047,7517.425
1,452,2048,7554.096
1,452,2049,7589.863
1,452,2050,7624.725
1,453,2011,22399.96
1,453,2012,22633.65
1,453,2013,22787.79
1,453,2014,23015.49
1,453,2015,23244.83
1,453,2016,23478.68
1,453,2017,23712.54
1,453,2018,23941
1,453,2019,24166.44
1,453,2020,24389.73
1,453,2021,24610.93
1,453,2022,24829.32
1,453,2023,25045.5
1,453,2024,25259.45
1,453,2025,25469.28
1,453,2026,25676.04
1,453,2027,25878.64
1,453,2028,26077.4
1,453,2029,26272.19
1,453,2030,26462.98
1,453,2031,26649.76
1,453,2032,26832.53
1,453,2033,27011.29
1,453,2034,27187.12
1,453,2035,27359.52
1,453,2036,27548.15
1,453,2037,27732.96
1,453,2038,27913.6
1,453,2039,28090.48
1,453,2040,28263.25
1,453,2041,28431.97
1,453,2042,28596.94
1,453,2043,28758.27
1,453,2044,28916.05
1,453,2045,29070.25
1,453,2046,29220.83
1,453,2047,29367.74
1,453,2048,29511
1,453,2049,29650.73
1,453,2050,29786.92
1,454,2011,9365.021
1,454,2012,9462.723
1,454,2013,9527.166
1,454,2014,9622.363
1,454,2015,9718.245
1,454,2016,9816.014
1,454,2017,9913.785
1,454,2018,10009.3
1,454,2019,10103.55
1,454,2020,10196.91
1,454,2021,10289.39
1,454,2022,10380.69
1,454,2023,10471.08
1,454,2024,10560.52
1,454,2025,10648.25
1,454,2026,10734.69
1,454,2027,10819.4
1,454,2028,10902.49
1,454,2029,10983.93
1,454,2030,11063.7
1,454,2031,11141.79
1,454,2032,11218.2
1,454,2033,11292.94
1,454,2034,11366.44
1,454,2035,11438.52
1,454,2036,11517.39
1,454,2037,11594.65
1,454,2038,11670.17
1,454,2039,11744.12
1,454,2040,11816.36
1,454,2041,11886.9
1,454,2042,11955.87
1,454,2043,12023.32
1,454,2044,12089.28
1,454,2045,12153.75
1,454,2046,12216.7
1,454,2047,12278.12
1,454,2048,12338.02
1,454,2049,12396.44
1,454,2050,12453.38
1,455,2011,6412.578
1,455,2012,6479.478
1,455,2013,6523.605
1,455,2014,6588.791
1,455,2015,6654.444
1,455,2016,6721.39
1,455,2017,6788.337
1,455,2018,6853.742
1,455,2019,6918.279
1,455,2020,6982.202
1,455,2021,7045.526
1,455,2022,7108.048
1,455,2023,7169.935
1,455,2024,7231.183
1,455,2025,7291.252
1,455,2026,7350.443
1,455,2027,7408.443
1,455,2028,7465.343
1,455,2029,7521.106
1,455,2030,7575.726
1,455,2031,7629.195
1,455,2032,7681.518
1,455,2033,7732.694
1,455,2034,7783.028
1,455,2035,7832.382
1,455,2036,7886.383
1,455,2037,7939.29
1,455,2038,7991.002
1,455,2039,8041.639
1,455,2040,8091.099
1,455,2041,8139.401
1,455,2042,8186.627
1,455,2043,8232.812
1,455,2044,8277.98
1,455,2045,8322.124
1,455,2046,8365.23
1,455,2047,8407.289
1,455,2048,8448.301
1,455,2049,8488.302
1,455,2050,8527.289
1,456,2011,7315.021
1,456,2012,7391.337
1,456,2013,7441.674
1,456,2014,7516.032
1,456,2015,7590.925
1,456,2016,7667.292
1,456,2017,7743.662
1,456,2018,7818.271
1,456,2019,7891.89
1,456,2020,7964.809
1,456,2021,8037.045
1,456,2022,8108.365
1,456,2023,8178.961
1,456,2024,8248.829
1,456,2025,8317.353
1,456,2026,8384.872
1,456,2027,8451.035
1,456,2028,8515.942
1,456,2029,8579.554
1,456,2030,8641.859
1,456,2031,8702.854
1,456,2032,8762.54
1,456,2033,8820.918
1,456,2034,8878.335
1,456,2035,8934.636
1,456,2036,8996.236
1,456,2037,9056.588
1,456,2038,9115.578
1,456,2039,9173.34
1,456,2040,9229.761
1,456,2041,9284.86
1,456,2042,9338.733
1,456,2043,9391.417
1,456,2044,9442.942
1,456,2045,9493.299
1,456,2046,9542.472
1,456,2047,9590.448
1,456,2048,9637.232
1,456,2049,9682.862
1,456,2050,9727.337
1,457,2011,6040.58
1,457,2012,6103.599
1,457,2013,6145.167
1,457,2014,6206.57
1,457,2015,6268.415
1,457,2016,6331.477
1,457,2017,6394.542
1,457,2018,6456.152
1,457,2019,6516.945
1,457,2020,6577.159
1,457,2021,6636.811
1,457,2022,6695.705
1,457,2023,6754.002
1,457,2024,6811.697
1,457,2025,6868.282
1,457,2026,6924.039
1,457,2027,6978.674
1,457,2028,7032.273
1,457,2029,7084.802
1,457,2030,7136.253
1,457,2031,7186.621
1,457,2032,7235.908
1,457,2033,7284.115
1,457,2034,7331.529
1,457,2035,7378.021
1,457,2036,7428.889
1,457,2037,7478.727
1,457,2038,7527.439
1,457,2039,7575.138
1,457,2040,7621.729
1,457,2041,7667.229
1,457,2042,7711.715
1,457,2043,7755.221
1,457,2044,7797.769
1,457,2045,7839.352
1,457,2046,7879.958
1,457,2047,7919.576
1,457,2048,7958.209
1,457,2049,7995.889
1,457,2050,8032.615
1,458,2011,6571.516
1,458,2012,6640.074
1,458,2013,6685.295
1,458,2014,6752.096
1,458,2015,6819.376
1,458,2016,6887.981
1,458,2017,6956.588
1,458,2018,7023.614
1,458,2019,7089.75
1,458,2020,7155.257
1,458,2021,7220.152
1,458,2022,7284.223
1,458,2023,7347.644
1,458,2024,7410.41
1,458,2025,7471.969
1,458,2026,7532.625
1,458,2027,7592.063
1,458,2028,7650.374
1,458,2029,7707.52
1,458,2030,7763.493
1,458,2031,7818.288
1,458,2032,7871.907
1,458,2033,7924.351
1,458,2034,7975.932
1,458,2035,8026.51
1,458,2036,8081.85
1,458,2037,8136.068
1,458,2038,8189.062
1,458,2039,8240.953
1,458,2040,8291.639
1,458,2041,8341.139
1,458,2042,8389.535
1,458,2043,8436.864
1,458,2044,8483.152
1,458,2045,8528.391
1,458,2046,8572.565
1,458,2047,8615.666
1,458,2048,8657.694
1,458,2049,8698.687
1,458,2050,8738.641
1,459,2011,7049.574
1,459,2012,7123.12
1,459,2013,7171.63
1,459,2014,7243.291
1,459,2015,7315.465
1,459,2016,7389.062
1,459,2017,7462.659
1,459,2018,7534.562
1,459,2019,7605.509
1,459,2020,7675.781
1,459,2021,7745.396
1,459,2022,7814.128
1,459,2023,7882.163
1,459,2024,7949.496
1,459,2025,8015.532
1,459,2026,8080.602
1,459,2027,8144.363
1,459,2028,8206.916
1,459,2029,8268.219
1,459,2030,8328.264
1,459,2031,8387.045
1,459,2032,8444.564
1,459,2033,8500.824
1,459,2034,8556.157
1,459,2035,8610.415
1,459,2036,8669.78
1,459,2037,8727.942
1,459,2038,8784.792
1,459,2039,8840.458
1,459,2040,8894.831
1,459,2041,8947.931
1,459,2042,8999.849
1,459,2043,9050.621
1,459,2044,9100.276
1,459,2045,9148.806
1,459,2046,9196.194
1,459,2047,9242.43
1,459,2048,9287.516
1,459,2049,9331.49
1,459,2050,9374.351
1,460,2011,10550.14
1,460,2012,10660.2
1,460,2013,10732.8
1,460,2014,10840.05
1,460,2015,10948.06
1,460,2016,11058.2
1,460,2017,11168.35
1,460,2018,11275.95
1,460,2019,11382.13
1,460,2020,11487.3
1,460,2021,11591.48
1,460,2022,11694.34
1,460,2023,11796.16
1,460,2024,11896.93
1,460,2025,11995.76
1,460,2026,12093.14
1,460,2027,12188.56
1,460,2028,12282.17
1,460,2029,12373.92
1,460,2030,12463.78
1,460,2031,12551.75
1,460,2032,12637.83
1,460,2033,12722.03
1,460,2034,12804.84
1,460,2035,12886.04
1,460,2036,12974.88
1,460,2037,13061.92
1,460,2038,13147
1,460,2039,13230.31
1,460,2040,13311.68
1,460,2041,13391.15
1,460,2042,13468.85
1,460,2043,13544.83
1,460,2044,13619.15
1,460,2045,13691.77
1,460,2046,13762.69
1,460,2047,13831.89
1,460,2048,13899.36
1,460,2049,13965.17
1,460,2050,14029.31
1,461,2011,14532.3
1,461,2012,14683.91
1,461,2013,14783.92
1,461,2014,14931.64
1,461,2015,15080.42
1,461,2016,15232.14
1,461,2017,15383.86
1,461,2018,15532.08
1,461,2019,15678.33
1,461,2020,15823.19
1,461,2021,15966.7
1,461,2022,16108.39
1,461,2023,16248.64
1,461,2024,16387.44
1,461,2025,16523.57
1,461,2026,16657.71
1,461,2027,16789.15
1,461,2028,16918.1
1,461,2029,17044.47
1,461,2030,17168.25
1,461,2031,17289.42
1,461,2032,17408
1,461,2033,17523.97
1,461,2034,17638.04
1,461,2035,17749.89
1,461,2036,17872.27
1,461,2037,17992.17
1,461,2038,18109.36
1,461,2039,18224.11
1,461,2040,18336.2
1,461,2041,18445.66
1,461,2042,18552.69
1,461,2043,18657.35
1,461,2044,18759.71
1,461,2045,18859.75
1,461,2046,18957.44
1,461,2047,19052.75
1,461,2048,19145.7
1,461,2049,19236.35
1,461,2050,19324.7
1,462,2011,12334
1,462,2012,12462.68
1,462,2013,12547.55
1,462,2014,12672.93
1,462,2015,12799.21
1,462,2016,12927.97
1,462,2017,13056.74
1,462,2018,13182.54
1,462,2019,13306.67
1,462,2020,13429.62
1,462,2021,13551.42
1,462,2022,13671.67
1,462,2023,13790.71
1,462,2024,13908.51
1,462,2025,14024.05
1,462,2026,14137.89
1,462,2027,14249.45
1,462,2028,14358.9
1,462,2029,14466.15
1,462,2030,14571.21
1,462,2031,14674.05
1,462,2032,14774.69
1,462,2033,14873.12
1,462,2034,14969.93
1,462,2035,15064.86
1,462,2036,15168.73
1,462,2037,15270.49
1,462,2038,15369.95
1,462,2039,15467.35
1,462,2040,15562.48
1,462,2041,15655.38
1,462,2042,15746.22
1,462,2043,15835.05
1,462,2044,15921.93
1,462,2045,16006.83
1,462,2046,16089.75
1,462,2047,16170.64
1,462,2048,16249.52
1,462,2049,16326.46
1,462,2050,16401.45
1,463,2011,9155.31
1,463,2012,9250.824
1,463,2013,9313.825
1,463,2014,9406.891
1,463,2015,9500.625
1,463,2016,9596.204
1,463,2017,9691.786
1,463,2018,9785.165
1,463,2019,9877.305
1,463,2020,9968.568
1,463,2021,10058.98
1,463,2022,10148.24
1,463,2023,10236.6
1,463,2024,10324.04
1,463,2025,10409.8
1,463,2026,10494.31
1,463,2027,10577.12
1,463,2028,10658.36
